leaderID,forceful,enabling,strategic,operational,vitality,productivity,effect
3532,0.291590024,0.319670884,0.423560463,0.037121237,0.903948957,0.17246833,0.447213595
3534,0.147178495,0.199856631,0.218670786,0.222171527,NA,NA,1.040833
3535,0.307867015,0.223047514,0.291748514,0.130774915,-0.394707474,-0.049382043,0.699659781
3536,0.777457601,0.46386803,1.426337268,0.221460999,-1.217361719,-0.786734255,3.109126351
3537,0.308029622,0.159812174,0.38802566,0.052493759,-0.213095147,-0.848835919,0.866025404
3538,0.113685689,0.107861947,0.109003616,0.043499937,0.379930362,0.129061879,0.740682868
3539,0.144555809,0.081027514,0.170399636,0.021509952,0.144291008,0.109542976,0.492950302
3541,0.71579562,0.530892333,0.834462962,0.348913602,-0.457703771,-0.723808902,2.967041175
3542,0.178675152,0.050209494,0.189567528,0.014101041,0.041589133,-0.682450574,0.761759659
3545,0.837141744,1.057633843,0.885542642,0.337166187,-0.786745878,-1.274984465,2.055046054
3552,0.358415948,0.177357823,0.08769188,0.077949739,0.991670946,0.848943311,0.959661399
3553,0.042560961,0.15342228,0.305750795,0.092073754,-0.116074037,0.087975951,1.040833
3557,NA,NA,NA,NA,-0.119362542,0.087703552,0.763762616
3558,0.129621428,0.074247166,0.058738958,0.099130498,0.42370098,0.277976445,0.374018863
3564,0.614877219,0.300035602,0.110260673,0.111453631,0.404656054,0.131110002,0.893297263
3568,0.015986429,0.154415434,0.264107031,0.023095673,1.006650832,0.96446188,0.577350269
3572,0.010117177,0.008697167,0.034286666,0.0016773,0.649264677,0.006082984,1.312995938
3575,0.219029652,0.154473115,0.289771299,0.083853231,0.922993884,0.319334772,0.25
3584,0.342289037,0.186361516,0.329869949,0.162756506,0.144291008,0.109542976,0.668331255
3587,0.410165046,0.470632158,0.304230033,0.203162187,0.46765235,0.80553686,1.239239398
3588,0.07819068,0.185302292,0.082520461,0.046654319,0.141002504,0.109270577,0.028867513
3590,1.044651215,0.70382842,0.20372102,0.132855981,0.144291008,0.109542976,2.13478141
3594,0.187246691,0.050819522,0.124670172,0.061591164,-0.188039604,-0.441904987,0.495515604
3621,NA,NA,NA,NA,NA,NA,0.288675135
3635,0.707018174,0.871974068,0.211107778,0.238898615,0.144291008,0.109542976,2.318835915
3637,0.209365183,0.063919035,0.068423791,0.091879601,0.88490403,0.025601887,0.651920241
3645,1.583225036,1.012637579,0.145793461,0.231603546,-0.718068816,-0.745375927,2.533114026
3648,0.413710266,0.101639838,0.118145606,0.067608385,0.389676167,0.015591433,0.836660027
3649,1.11111058,0.6281526,0.968089457,0.441223141,-0.835249872,0.173692764,1.949358869
3652,0.328792831,0.231985996,0.173737963,0.120650932,0.037524093,-0.713798447,0.646936462
3653,NA,NA,NA,NA,-0.809079309,-1.422123308,0.228035085
3654,0.512039012,0.386335533,0.489365167,0.115378756,0.316934065,-0.545364979,1.190874392
3656,0.441721699,0.352924899,0.039799995,0.089057,-0.003626357,0.766499055,0.77666871
3658,0.122903058,0.102848832,0.010954891,0.037814542,-0.737113743,-0.89224237,0.902496537
3663,1.037929728,0.551283271,0.224669126,0.2904785,-0.865986181,-0.088419849,2.042975771
3668,0.130617493,0.073882707,0.185136817,0.019279558,0.388899632,-0.015484041,0.288675135
3670,0.515055529,0.423515367,0.50623439,0.155417022,-0.615366941,0.046617623,1.748709081
3676,NA,NA,NA,NA,-0.091348345,0.090024074,0.461880215
3678,0.988855545,0.621630795,0.393902887,0.223857051,-0.851006294,0.027098721,1.030439496
3680,1.302494457,1.824277228,2.137164559,0.666764004,-0.222064417,-0.704289999,1
3684,0.798351857,0.447265702,0.312478181,0.244732314,-0.746083013,-0.747696449,0.5
3685,0.146211484,0.377957886,0.571295876,0.134297518,NA,NA,1.091198555
3688,0.294712472,0.311647384,0.274620373,0.119308061,-0.699023889,-0.598509484,0.869592132
3690,0.315979677,0.197374074,0.111100554,0.073053763,-0.106328232,-0.025494496,0.652376608
3691,0.686339743,0.244699686,0.650741159,0.159180846,0.232012997,0.786017958,1.953726044
3692,0.388218841,0.155047328,0.217181111,0.070319329,0.144291008,0.109542976,0.590726953
3694,0.382527558,0.431479288,0.115550426,0.319280428,-0.531709992,0.691744731,0.928708781
3695,0.108954289,0.295001261,0.408136133,0.054569981,0.041589133,-0.682450574,1.971674415
3696,0.354027618,0.17476313,0.330545,0.066653739,0.144291008,0.109542976,0.731925055
3698,0.259862798,0.179454765,0.333877688,0.197351685,-1.217361719,-0.786734255,1
3699,0.316874578,0.360371275,0.062354077,0.175681845,-0.116074037,0.087975951,0.578791845
3700,1.072792956,1.321089991,0.836279744,0.152645851,0.407944558,0.131382401,2.645751311
3710,0.465078432,0.254141811,0.260293346,0.204381481,0.492378042,0.807584983,0.768295371
3713,0.199351628,0.077479399,0.174521081,0.115893503,0.144291008,0.109542976,0.75
3717,0.170170246,0.097600532,0.034299599,0.018147632,-0.454415266,-0.723536502,0.381881308
3719,0.811354742,0.606565722,0.167076351,0.128092823,-0.981722366,-0.767215352,0.570087713
3721,1.145146499,1.07186305,0.523776346,0.353307424,-0.369981782,-0.04733392,1.954482029
3722,0.674058154,0.439979729,0.11332849,0.125477522,0.144291008,0.109542976,0.426956282
3723,1.428382006,0.826668827,0.367851592,0.239203472,0.232012997,0.786017958,2.428133714
3725,0.373218291,0.121135036,0.301275702,0.232448573,-1.310764473,-1.318390916,1.027537509
3729,1.21495683,0.224684166,1.113287944,0.068811557,0.144291008,0.109542976,0.866025404
3734,0.224575815,0.134415563,0.086139785,0.062646484,0.922993884,0.319334772,0.562995813
3738,0.323062677,0.664101737,0.513225378,0.099697022,0.129311121,-0.005975593,1.161126301
3745,0.65033246,0.42476957,0.07717013,0.043396655,0.228724492,0.785745558,1.040833
3747,0.160451008,0.189828019,0.188652809,0.12473334,-0.454415266,-0.723536502,0.45607017
3752,0.053458752,0.297918919,0.235409257,0.031459418,-0.615366941,0.046617623,0.957427108
3754,0.291435336,0.311709872,0.172863373,0.192686624,0.232012997,0.786017958,2.783882181
3755,0.279812599,0.203437333,0.322424019,0.083520417,-0.134342429,-0.027815018,1.624752728
3758,0.151628413,0.08086389,0.063161577,0.016415449,0.129311121,-0.005975593,0.516397779
3769,0.376941824,0.392469284,0.478092325,0.172550814,0.144291008,0.109542976,0.537299243
3771,0.870046542,0.804399873,0.627668034,0.177823547,-0.634411867,-0.100248819,0.859124693
3772,0.135590114,0.163559237,0.027247918,0.031779955,NA,NA,0.880721093
3773,0.202471549,0.125120095,0.184638882,0.144770572,0.041589133,-0.682450574,1.080839621
3774,0.417435354,0.204255667,0.249632023,0.104812581,0.227947957,0.754670084,0.746993976
3778,0.948862994,0.399177426,0.018456675,0.417982222,0.01135353,0.882017624,0.5
3780,0.39566937,0.302371229,0.327604584,0.076555149,0.159270895,0.225061546,0.350238014
3786,0.224524022,0.402543846,0.681414724,0.076115365,-0.286324833,0.597793187,0.894427191
3787,0.296691271,0.15467817,0.109627852,0.117771091,-0.119362542,0.087703552,0.690065559
3788,0.412675293,0.481875788,0.083817927,0.085286734,0.771011479,0.944942977,0.690238054
3789,0.676907185,0.345648019,0.323260209,0.205153383,-0.091348345,0.090024074,0.707106781
3790,0.170471039,0.116686377,0.163028376,0.142800791,0.246992883,0.901536527,0.5986095
3791,1.05507978,0.339196616,0.085625304,0.327236628,0.227947957,0.754670084,0.661437828
3792,0.145064126,0.355173592,0.04354526,0.202310008,0.404656054,0.131110002,1.25
3795,0.9566962,0.448128476,0.654460982,0.307725583,0.21296807,0.639151515,0.853912564
3797,1.090789769,0.17706498,0.936113226,0.060569688,-0.134342429,-0.027815018,4.041451884
3805,0.129441929,0.048299822,0.124850871,0.065654003,0.27500708,0.903857049,0.718070331
3810,NA,NA,NA,NA,0.05250398,-0.598279878,1
3812,0.312406807,0.045364383,0.151969001,0.090116065,0.404656054,0.131110002,0.567707378
3813,0.249882763,0.108877461,0.101571129,0.118336788,-0.335956969,0.215051092,1.108677891
3815,0.258211348,0.015766937,0.424645134,0.111911536,NA,NA,2.362907813
3817,0.530588408,0.386114731,0.275332547,0.205494027,-0.718068816,-0.745375927,0.707106781
3820,0.417998424,0.246797286,0.225468195,0.226787391,0.232012997,0.786017958,1.083030858
3821,0.373954313,0.220933154,0.239354309,0.127712688,0.404656054,0.131110002,0.885498246
3822,0.309035353,0.405251928,0.454774979,0.03390863,-0.138407469,-0.059162891,0.853912564
3824,0.332206978,0.218086835,0.46485944,0.169560359,-0.298016216,0.482547017,0.786795792
3825,0.17898797,0.098704628,0.018121651,0.053940388,0.141002504,0.109270577,0.651920241
3826,0.059563239,0.021374539,0.009750925,0.058724151,0.129311121,-0.005975593,0.375
3827,0.930252107,1.657981021,1.664211741,0.268371539,-1.449712568,-0.805980758,2.841654448
3829,0.06404069,0.094931721,0.044452671,0.059080877,-0.355001895,0.068184649,0.584522597
3832,1.055414299,0.541738132,0.649564226,0.14588839,-0.634411867,-0.100248819,1.742056803
3842,0.181592571,0.236001883,0.195491035,0.07119872,0.488313002,0.77623711,0.618016541
3844,0.369204574,0.463507627,0.181750652,0.093983079,-0.611301901,0.077965497,1.006871901
3848,0.296967217,0.313402947,0.193604464,0.205858597,0.010852824,-0.944563187,1.154700538
3850,0.336326819,0.336658751,0.363970826,0.244143185,-0.137630933,-0.028087417,0.836660027
3854,0.379486565,0.201654838,0.274920728,0.112411887,-0.138407469,-0.059162891,0.836660027
3857,0.0389822,0.116598915,0.067533007,0.042433316,0.246992883,0.901536527,0.763762616
3861,0.067850829,0.218741708,0.261609598,0.016674842,0.075613946,-0.420065562,0.83808171
3863,0.369937712,0.14383198,0.101869579,0.212860281,-0.718068816,-0.745375927,1.254491929
3866,0.402827051,0.392148173,0.396502523,0.079485145,0.05656902,-0.566932005,0.689685919
3868,0.434331046,0.403715796,0.286097991,0.077982731,0.404656054,0.131110002,0.273861279
3870,0.866990399,0.413214751,0.099845218,0.147818523,-0.953708169,-0.76489483,1.379142246
3873,0.393874173,0.411425544,0.20568718,0.033112531,0.771011479,0.944942977,0.5
3875,0.786775511,0.495742679,0.49738105,0.096547629,0.42370098,0.277976445,1.553490693
3879,0.042105755,0.151817283,0.177367351,0.06076135,0.159270895,0.225061546,0.746519703
3888,0.550087793,0.110268754,0.176700729,0.279292126,-0.737113743,-0.89224237,1.535143859
3889,0.203343668,0.237998323,0.213091524,0.222057473,0.742997282,0.942622455,0.286356421
3890,0.539111797,0.576011097,0.381318728,0.192300562,0.903948957,0.17246833,0.75
3894,0.072908847,0.220944534,0.190444836,0.03088475,-0.454415266,-0.723536502,0.994428926
3897,0.545497317,0.14872561,0.301545635,0.15342709,NA,NA,0.418330013
3902,0.271078496,0.19667096,0.319631502,0.052329403,0.918928844,0.287986899,0.809173594
3907,0.593698533,0.378990372,0.455868015,0.175890419,-0.615366941,0.046617623,0.639719526
3913,0.650362453,0.627808507,0.148301581,0.056694241,-0.19405022,-0.701969477,1.297031868
3915,0.429404994,0.401345053,0.547181969,0.084206068,-0.615366941,0.046617623,1.131923142
3916,0.206266219,0.263075568,0.162542366,0.074480748,0.144291008,0.109542976,0.793725393
3919,0.251394427,0.207417198,0.159827268,0.05345569,0.06063406,-0.535584131,0.818026079
3921,0.038119848,0.414939872,0.470551071,0.067495046,0.392964672,0.015863832,1.042818297
3924,0.439794645,0.053834764,0.150988841,0.166965051,0.903948957,0.17246833,0.478713554
3925,0.490701731,0.15443495,0.66505725,0.171071563,-0.703088929,-0.629857358,0.115470054
3927,0.722901892,0.264798199,0.592360789,0.042230413,0.144291008,0.109542976,1.781852968
3931,1.012893992,0.636830636,0.449508622,0.094887377,-0.898065417,-0.122088244,1.251665557
3932,0.209186675,0.24535957,0.190796904,0.138322165,0.379930362,0.129061879,0.418330013
3935,0.379601847,1.136316349,0.770587286,0.069220004,0.751966552,0.798076535,0.866025404
3937,0.258014885,0.591585814,0.102598303,0.119274509,-0.615366941,0.046617623,0.54160256
3938,0.329069655,0.934007085,0.584501111,0.315340333,-0.718068816,-0.745375927,0.750333259
3939,0.532039353,0.390429338,0.169301655,0.118132427,0.379930362,0.129061879,0.774596669
3940,0.172052051,0.139879662,0.180762062,0.081268807,0.903948957,0.17246833,0.605530071
3941,0.184550837,0.016393093,0.066366642,0.14351572,-0.457703771,-0.723808902,1.258305739
3942,0.510840237,0.50758723,0.586455099,0.215797216,0.041589133,-0.682450574,1.31497782
3944,0.553445451,0.257964709,0.56462794,0.196717384,-0.423678957,-0.461423889,0.426311003
3946,0.174755566,0.089731334,0.108584862,0.046556421,0.041589133,-0.682450574,0.529150262
3947,0.301110034,0.234079647,0.113024592,0.135487884,0.06063406,-0.535584131,0.56694671
3948,0.094045048,0.176500006,0.156125913,0.04745191,0.144291008,0.109542976,1
3949,0.079652701,0.067268609,0.113215536,0.158126821,0.1690167,0.111591099,1.040833
3951,0.939231408,1.144931962,0.860712602,0.200254585,NA,NA,0.758287544
3952,0.036961242,0.027871872,0.031620911,0.058548388,-1.37502489,-0.01630773,0.754983444
3957,0.241982695,0.247702281,0.313044943,0.180852008,0.495666547,0.807857383,0.298607881
3959,0.349335205,0.395482403,0.189339834,0.255895136,0.385611127,-0.015756441,1.857417562
3965,0.829255865,0.272652725,0.653969079,0.385576909,0.125246082,-0.037323466,0.537742193
3971,0.341177561,0.03123323,0.322435219,0.032288656,-0.934663243,-0.618028387,1.258305739
3974,0.392314888,0.489452296,0.26306149,0.106110036,-0.923748396,-0.533857691,1.850675552
3978,0.038423322,0.416301205,0.315999581,0.111200848,-0.05068548,0.61731209,1.931105038
3982,0.031494282,0.322544364,0.186748783,0.060275944,-1.565448753,-1.484776261,1.030776406
3986,0.066309296,0.468020424,0.342746194,0.098258803,-0.630346827,-0.068900946,2.362907813
3989,0.26288749,0.092331477,0.168019303,0.072751872,-0.203796026,-0.58849903,0.577350269
3995,0.173921312,0.362474343,0.296278646,0.126388289,0.404656054,0.131110002,1.375811449
3998,0.153433054,0.106754769,0.190792385,0.044043448,0.404656054,0.131110002,0.381881308
3999,0.607413424,0.380398533,0.044911524,0.130720359,-0.530933457,0.722820205,0.413390453
4002,0.127882998,0.064106771,0.016168869,0.031856084,0.21296807,0.639151515,1.414213562
4003,0.164402435,0.701884485,0.264484005,0.2629321,NA,NA,0.5
4007,0.258364749,0.254343493,0.20426478,0.127303454,0.227947957,0.754670084,0.5
4011,1.111452155,1.361070847,0.953849804,0.125807357,0.473333115,0.66071854,1.98880797
4034,0.058825297,0.001533226,0.022167922,0.001241725,-0.072303419,0.236890517,1.855442445
4043,0.727521728,1.024590337,0.448720738,0.249380869,-0.615366941,0.046617623,1.864135188
4044,0.151824867,0.59281989,0.487502561,0.094479954,0.407944558,0.131382401,0.912870929
4047,0.055072003,0.058946808,0.012882484,0.006787561,1.006650832,0.96446188,0.5
4051,0.578900286,0.36581099,0.287863134,0.237927437,0.88896907,0.05694976,1.068488028
4060,0.492625907,0.224637098,0.370565185,0.252575681,0.404656054,0.131110002,0.735980072
4061,0.255932206,0.336812027,0.258067918,0.180780861,0.144291008,0.109542976,0.471888304
4062,0.265287043,0.591344965,0.605543466,0.145201133,-0.714003776,-0.714028054,0.515388203
4063,0.126963297,0.125516009,0.150524015,0.034511004,0.771011479,0.944942977,0.820365772
4066,0.090773787,0.137690161,0.133780587,0.077120556,0.041589133,-0.682450574,0.872018731
4075,0.682539778,0.236635302,0.532186149,0.125427723,-0.351713391,0.068457048,0.866025404
4076,0.911390374,0.510901226,0.278862475,0.080692271,-0.351713391,0.068457048,0.869292611
4077,0.170759672,0.072279381,0.051295595,0.064461101,-0.703088929,-0.629857358,0.144337567
4083,0.143510226,0.0979828,0.132844381,0.083156898,1.006650832,0.96446188,0.773443137
4084,0.796213606,2.203897951,0.796611155,0.650053762,0.243704379,0.901264128,2.291287847
4087,0.040292678,0.094941289,0.046875313,0.004577133,0.246992883,0.901536527,0.866025404
4089,0.289833596,0.271213225,0.348534918,0.159734065,0.987605906,0.817595437,0.577350269
4090,0.296274972,0.163450984,0.303718847,0.083518337,-0.138407469,-0.059162891,0.63620901
4093,0.699675792,0.514990938,0.237029796,0.175724231,-0.05068548,0.61731209,1.329421344
4095,0.614039488,0.037173637,1.101870807,0.103056786,0.32022257,-0.54509258,0.5
4101,0.896670736,0.504854525,0.316028337,0.326968617,-0.351713391,0.068457048,1.309102746
4103,0.299348184,0.414837211,0.386864068,0.166038239,-0.360682661,0.213002969,1.29638308
4105,0.640872797,0.614407448,0.229241493,0.042554854,0.246992883,0.901536527,1.25499004
4107,0.211525466,0.155861172,0.12045775,0.068263419,-0.110393272,-0.056842369,0.483085322
4108,0.57814971,0.405595677,0.354188608,0.253110917,-0.091348345,0.090024074,2.061552813
4111,0.2582651,0.574096343,1.08973098,0.259172699,0.144291008,0.109542976,2.24796204
4112,0.207125193,0.215403997,0.173935007,0.024450135,0.379930362,0.129061879,0.758287544
4113,0.401608344,0.213124585,0.264177202,0.138208825,0.129311121,-0.005975593,0.471272972
4114,0.053419669,0.989949569,0.189064221,0.351493018,-0.374046822,-0.078681794,2.501599488
4115,0.522175898,0.214388377,0.470615399,0.308862438,-0.160025407,-0.439584464,0.478713554
4116,0.193082089,0.115668518,0.305801774,0.080183653,0.144291008,0.109542976,0
4117,0.443367356,0.162067917,0.29874225,0.188473189,-0.674117446,-0.217815512,1.040833
4118,0.815231395,0.366249962,0.1707683,0.222739067,0.05656902,-0.566932005,0.478713554
4119,0.526365571,0.563245438,0.241998226,0.16189896,1.006650832,0.96446188,1
4122,0.321129011,0.208755141,0.181308637,0.084644223,-0.175005294,-0.555103034,0.908295106
4124,0.784229163,0.447313597,0.181714843,0.08836173,-0.374046822,-0.078681794,1.482918615
4131,NA,NA,NA,NA,0.991670946,0.848943311,0.288675135
4139,0.234105823,0.063606407,0.138451535,0.093953569,0.144291008,0.109542976,0.664580068
4141,0.453745123,0.169435783,0.275166041,0.202343465,-0.355001895,0.068184649,1.651262144
4143,0.461981975,0.195137022,0.012011204,0.271230272,0.041589133,-0.682450574,0.577350269
4144,0.27570996,0.210359515,0.110406681,0.091583226,-0.355001895,0.068184649,0.944911183
4152,0.206588468,0.181461197,0.084380606,0.070932091,0.026609246,-0.797969143,1.384093308
4156,0.289171551,0.156407632,0.189821808,0.053329356,NA,NA,0.70492771
4157,0.340417501,0.129762986,0.113935498,0.090897315,-0.119362542,0.087703552,0.352727468
